Total Judge,Barcode,Model,Lot,Line,Serial,Station,Date,Time,Press adj kashime,Kashime Bef judg,Kashime Bef Press,Kashime Aft judg,Kashime Aft Press,Kashime judg,Kashime Press,Kashime Bef Curr judg,Kashime Bef Curr,Consumption flow rate,SP(kPa)Judge,SP(kPa)Result,Cur(mA)Result,F(mL/min)Judge,F(mL/min)Result,Cur(mA)Result,Repeat 1,Respone up on 1,ChangTJudge 1,ChangTResult 1,ConvTJudge 1,ConvTResult 1,Repeat 2,Respone down off 2,ChangTJudge 2,ChangTResult2,ConvTJudge2,ConvTResult2,Repeat 3,Respone down off 3,ChangTJudge 3,ChangTResult 3,ConvTJudge 3,ConvTResult 3,Repeat 4,STEP Respone 4,ChangT1Judge 4,ChangT1Result 4,ConvT1Judge 4,ConvT1Result 4,ChangT2Judge 4,ChangT2Result 4,ConvT2Judge 4,ConvT2Result 4,ChangT3Judge 4,ChangT3Result 4,ConvT3Judge 4,ConvT3Result 4,ChangT4Judge 4,ChangT4Result 4,ConvT4Judge 4,ConvT4Result 4,ChangT5Judge 4,ChangT5Result 4,ConvT5Judge 4,ConvT5Result 4,ChangT6Judge 4,ChangT6Result 4,ConvT6Judge 4,ConvT6Result 4,ChangT7Judge 4,ChangT7Result 4,ConvT7Judge 4,ConvT7Result 4,ChangT8Judge 4,ChangT8Result 4,ConvT8Judge 4,ConvT8Result 4,ChangT9Judge 4,ChangT9Result 4,ConvT9Judge 4,ConvT9Result 4,Repeat 5,STEP Respone 5,ChangT1Judge 5,ChangT1Result 5,ConvT1Judge 5,ConvT1Result 5,ChangT2Judge 5,ChangT2Result 5,ConvT2Judge 5,ConvT2Result 5,ChangT3Judge 5,ChangT3Result 5,ConvT3Judge 5,ConvT3Result 5,ChangT4Judge 5,ChangT4Result 5,ConvT4Judge 5,ConvT4Result 5,ChangT5Judge 5,ChangT5Result 5,ConvT5Judge 5,ConvT5Result 5,ChangT6Judge 5,ChangT6Result 5,ConvT6Judge 5,ConvT6Result 5,ChangT7Judge 5,ChangT7Result 5,ConvT7Judge 5,ConvT7Result 5,ChangT8Judge 5,ChangT8Result 5,ConvT8Judge 5,ConvT8Result 5,ChangT9Judge 5,ChangT9Result 5,ConvT9Judge 5,ConvT9Result 5,IP Go,[200mA]Judge Go,[200mA]Result Go,[230mA]Judge Go,[230mA]Result Go,[280mA]Judge Go,[280mA]Result Go,[1000mA]Judge Go,[1000mA]Result Go,[1060mA]Judge Go,[1060mA]Result Go,IP Go Repeat,IP Back,[200mA]Judge Back,[200mA]Result Back,[230mA]Judge Back,[230mA]Result Back,[280mA]Judge Back,[280mA]Result Back,[1000mA]Judge Back,[1000mA]Result Back,Hys,[200mA]Judge hys,[200mA]Result hys,[230mA]Judge hys,[230mA]Result hys,[280mA]Judge hys,[280mA]Result hys,HysMaxJudge,HysMaxResult,Hys Current(mA),StepUp,P(kPa)Judge,P(kPa)Result,Cur[GO]Judge,Cur[GO]Result,Vibrate wave,[200mA]Judge vibrate,[200mA]Result vibrate,[230mA]Judge vibrate,[230mA]Result vibrate,[280mA]Judge vibrate,[280mA]Result vibrate,[1000mA]Judge vibrate,[1000mA]Result vibrate
OK,A4401N5030,A,4401,N,5030,1,4/1/2024,6:55:32,OK,OK,174.3374,OK,174.6547,OK,1956.6592,OK,282.8266,OK,OK,1917.3856,255,OK,0.571,948,0,OK,OK,45.2,OK,34.9,0,OK,OK,42.83,OK,58.6,0,OK,OK,98.2,OK,96.9,0,OK,OK,70.6,OK,48.6,OK,66.5,OK,61.7,OK,65.1,OK,52.6,OK,67,OK,48.4,OK,67.8,OK,44.4,OK,64.7,OK,50.2,OK,65.8,OK,48.6,OK,66,OK,46.7,OK,62.1,OK,69.3,0,OK,OK,64.9,OK,46.5,OK,67.7,OK,62.2,OK,66.7,OK,53,OK,64.2,OK,47.6,OK,67.1,OK,40.8,OK,63.6,OK,46.6,OK,63.9,OK,48.4,OK,63.8,OK,46.2,OK,62.1,OK,68.4,OK,OK,3.5308,OK,59.9677,OK,172.9359,OK,1895.7156,OK,2001.9694,0,OK,OK,20.1867,OK,75.7434,OK,188.1763,OK,1895.8223,OK,OK,13.6558,OK,12.5137,OK,13.2405,OK,24.4842,209,OK,OK,2.7591,OK,-846,OK,OK,2.2538,OK,11.4675,OK,19.9391,OK,21.9394
OK,A4401N5034,A,4401,N,5034,1,4/1/2024,6:57:49,OK,OK,173.7922,OK,173.5542,OK,1956.1418,OK,280.4823,OK,OK,1928.9155,242,OK,0.6057,964,0,OK,OK,44.3,OK,34.3,0,OK,OK,44,OK,59.5,0,OK,OK,83.5,OK,82.6,0,OK,OK,65,OK,44.6,OK,60.2,OK,56.5,OK,61.7,OK,49.4,OK,56.9,OK,43.2,OK,59.7,OK,39.1,OK,62.3,OK,44.8,OK,67.1,OK,46.8,OK,58.7,OK,45.7,OK,62.6,OK,69,0,OK,OK,64.3,OK,44.2,OK,64.8,OK,59.8,OK,61.4,OK,49.3,OK,60.3,OK,44.6,OK,64.4,OK,37.9,OK,62.4,OK,46.4,OK,60.2,OK,44.4,OK,65.7,OK,43.2,OK,61.5,OK,67.2,OK,OK,3.3639,OK,61.4286,OK,172.6924,OK,1883.7216,OK,1986.6144,0,OK,OK,18.1215,OK,74.7803,OK,186.503,OK,1882.5003,OK,OK,11.7575,OK,10.2836,OK,11.8107,OK,19.7842,208,OK,OK,2.8147,OK,861,OK,OK,4.3009,OK,9.3213,OK,22.1282,OK,26.4897
OK,A4401N5037,A,4401,N,5037,1,4/1/2024,7:00:02,OK,OK,173.3522,OK,171.3685,OK,1954.9726,OK,281.3606,OK,OK,1924.1661,255,OK,0.4084,984,0,OK,OK,45.7,OK,35.5,0,OK,OK,42.83,OK,58.3,0,OK,OK,86.6,OK,85.6,0,OK,OK,75.7,OK,54.5,OK,65.2,OK,60.4,OK,62.4,OK,49.2,OK,61.4,OK,46.4,OK,62.4,OK,40.8,OK,57.9,OK,44.8,OK,59.2,OK,45.6,OK,61.3,OK,45,OK,65.4,OK,72,0,OK,OK,78.7,OK,49.5,OK,87.6,OK,74.9,OK,80.5,OK,59,OK,76.7,OK,53.1,OK,74.5,OK,43.6,OK,71.9,OK,49.9,OK,72.5,OK,48,OK,74.6,OK,49.6,OK,71.9,OK,80.6,OK,OK,2.64,OK,60.0304,OK,170.2394,OK,1898.5754,OK,2003.8498,0,OK,OK,25.7926,OK,78.9421,OK,185.3389,OK,1898.0041,OK,OK,20.1526,OK,15.3988,OK,13.0995,OK,28.7322,207,OK,OK,2.8421,OK,840,OK,OK,2.1836,OK,11.7849,OK,16.9567,OK,26.6757
OK,A4401N5036,A,4401,N,5036,1,4/1/2024,7:11:41,OK,OK,173.8577,OK,172.6675,OK,1957.2087,OK,281.8839,OK,OK,1930.0612,911,OK,0.3921,978,0,OK,OK,45.5,OK,35.1,0,OK,OK,44.27,OK,63.7,0,OK,OK,99.6,OK,97.1,0,OK,OK,56.3,OK,41.9,OK,55.3,OK,51.9,OK,52.7,OK,45.3,OK,52.9,OK,41.3,OK,48.9,OK,36.9,OK,51.1,OK,41.5,OK,51.9,OK,41.7,OK,54,OK,41.5,OK,59.8,OK,66,0,OK,OK,74.4,OK,50,OK,82.1,OK,72.3,OK,71.9,OK,51.9,OK,71.1,OK,46,OK,74.2,OK,39.8,OK,68.3,OK,47.5,OK,75.2,OK,45.6,OK,68.9,OK,43.9,OK,64,OK,69.6,OK,OK,1.6279,OK,58.6886,OK,170.191,OK,1884.5843,OK,1989.4363,0,OK,OK,21.7844,OK,77.2885,OK,186.2619,OK,1884.1159,OK,OK,17.1565,OK,15.1118,OK,14.0709,OK,28.5772,210,OK,OK,3.2241,OK,-338,OK,OK,1.7235,OK,15.0009,OK,20.3193,OK,29.9768
OK,A4401N5042,A,4401,N,5042,1,4/1/2024,7:13:51,OK,OK,174.5433,OK,173.4324,OK,1956.4749,OK,276.4119,OK,OK,1916.2872,248,OK,0.4293,971,0,OK,OK,46.1,OK,35.6,0,OK,OK,47.87,OK,65.9,0,OK,OK,97.6,OK,96.7,0,OK,OK,78,OK,53.3,OK,69.7,OK,64.2,OK,67.5,OK,54.4,OK,68.1,OK,49.4,OK,63.3,OK,43.5,OK,68.4,OK,50.5,OK,70,OK,48.7,OK,71.7,OK,53.6,OK,68.5,OK,76.5,0,OK,OK,78.4,OK,53.1,OK,77.7,OK,69.3,OK,74.9,OK,55.9,OK,74.1,OK,51.9,OK,74.1,OK,42.6,OK,74.2,OK,50.8,OK,76.1,OK,48.6,OK,70.6,OK,49,OK,68.5,OK,75.6,OK,OK,2.5973,OK,59.6192,OK,170.4174,OK,1883.8064,OK,1989.3511,0,OK,OK,20.1631,OK,76.3471,OK,186.1443,OK,1883.6466,OK,OK,14.5658,OK,13.3897,OK,13.7269,OK,26.8943,211,OK,OK,2.9842,OK,215,OK,OK,2.1597,OK,9.7006,OK,15.4665,OK,20.0694
OK,A4401N5048,A,4401,N,5048,1,4/1/2024,7:16:41,OK,OK,174.1596,OK,176.6988,OK,1956.9391,OK,275.6526,OK,OK,1924.502,254,OK,0.3286,981,0,OK,OK,45,OK,35.2,0,OK,OK,44.09,OK,60.7,0,OK,OK,91.7,OK,90.6,0,OK,OK,68.5,OK,48.1,OK,69.4,OK,62.9,OK,68,OK,55.9,OK,67,OK,47.3,OK,66.7,OK,42.6,OK,63.7,OK,48.2,OK,66.6,OK,47.7,OK,66.7,OK,48.8,OK,65.4,OK,72.3,0,OK,OK,68.2,OK,48.1,OK,70.7,OK,64.6,OK,70.3,OK,54.2,OK,68.5,OK,46.7,OK,69.7,OK,42.4,OK,66.7,OK,47.6,OK,67.9,OK,46.3,OK,66.5,OK,48.9,OK,64.5,OK,71.5,OK,OK,3.4092,OK,64.4536,OK,176.1176,OK,1908.9077,OK,2012.2409,0,OK,OK,24.0888,OK,79.3446,OK,190.2196,OK,1908.6316,OK,OK,17.6796,OK,11.6997,OK,12.102,OK,24.121,205,OK,OK,3.3194,OK,738,OK,OK,3.617,OK,12.5443,OK,17.5855,OK,25.0359
OK,A4401N5047,A,4401,N,5047,1,4/1/2024,7:18:52,OK,OK,174.1378,OK,173.265,OK,1957.0428,OK,282.533,OK,OK,1920.3288,248,OK,0.4538,985,0,OK,OK,45.4,OK,35.8,0,OK,OK,42.74,OK,56,0,OK,OK,92.3,OK,91.2,0,OK,OK,63.8,OK,49.3,OK,66.7,OK,62.3,OK,67.7,OK,54.7,OK,69.9,OK,51.1,OK,66.8,OK,44.3,OK,68.5,OK,50.1,OK,66.2,OK,49.8,OK,65.8,OK,49.3,OK,65.2,OK,70.8,0,OK,OK,70.7,OK,49.3,OK,68.5,OK,63.4,OK,66.3,OK,53.3,OK,67.7,OK,48.5,OK,68.9,OK,41.9,OK,67.8,OK,51.4,OK,65.4,OK,46.3,OK,66.8,OK,47.1,OK,63.9,OK,69,OK,OK,3.0625,OK,60.8938,OK,172.208,OK,1892.3478,OK,1996.1331,0,OK,OK,19.5894,OK,75.1994,OK,186.638,OK,1891.9735,OK,OK,13.5269,OK,11.1611,OK,12.43,OK,21.8315,207,OK,OK,2.8118,OK,-819,OK,OK,3.1613,OK,11.0757,OK,18.9983,OK,22.8023
OK,A4401N5051,A,4401,N,5051,1,4/1/2024,7:21:02,OK,OK,174.2874,OK,176.7472,OK,1956.4865,OK,282.3434,OK,OK,1926.1226,258,OK,0.4193,967,0,OK,OK,45.2,OK,34.7,0,OK,OK,42.02,OK,56.5,0,OK,OK,87,OK,86,0,OK,OK,63.2,OK,46.9,OK,65.2,OK,59.6,OK,63,OK,52.9,OK,62.6,OK,46.8,OK,61.3,OK,40.9,OK,62.1,OK,47.6,OK,63.6,OK,48.1,OK,61.5,OK,46.6,OK,62.8,OK,68.3,0,OK,OK,72.4,OK,48,OK,69.4,OK,63.3,OK,66.8,OK,53.6,OK,67.2,OK,47,OK,64.5,OK,42.4,OK,67,OK,47.1,OK,64.3,OK,46.6,OK,63.5,OK,46.4,OK,61.2,OK,65.8,OK,OK,4.3339,OK,61.7363,OK,172.4562,OK,1886.8655,OK,1993.4588,0,OK,OK,23.0555,OK,78.5772,OK,187.4281,OK,1885.6651,OK,OK,15.7216,OK,13.4936,OK,12.9719,OK,21.5018,205,OK,OK,2.7375,OK,754,OK,OK,4.2449,OK,11.1703,OK,18.3602,OK,30.2883
OK,A4401N5054,A,4401,N,5054,1,4/1/2024,7:23:12,OK,OK,172.7667,OK,174.671,OK,1956.6863,OK,283.1853,OK,OK,1926.7593,274,OK,0.4313,930,0,OK,OK,44.8,OK,34.4,0,OK,OK,43.91,OK,60.1,0,OK,OK,81.3,OK,80.1,0,OK,OK,59.2,OK,45.9,OK,62.3,OK,57.9,OK,57.5,OK,49,OK,56.6,OK,44.4,OK,54.2,OK,38.4,OK,56.1,OK,44.3,OK,56.4,OK,44.3,OK,61.9,OK,43.6,OK,63.6,OK,70.8,0,OK,OK,69.2,OK,48.5,OK,75.9,OK,68.8,OK,73.2,OK,55.6,OK,71,OK,48.9,OK,70.3,OK,40.7,OK,70.9,OK,44.5,OK,66.2,OK,46.9,OK,65.4,OK,45.1,OK,68.2,OK,73,OK,OK,3.473,OK,58.4744,OK,169.2957,OK,1894.9808,OK,2003.1187,0,OK,OK,21.6967,OK,76.5059,OK,184.8271,OK,1895.2373,OK,OK,15.2237,OK,14.5889,OK,13.5314,OK,24.4766,209,OK,OK,2.8719,OK,897,OK,OK,2.4031,OK,11.5875,OK,18.0801,OK,26.2274
OK,A4401N5058,A,4401,N,5058,1,4/1/2024,7:25:23,OK,OK,173.8394,OK,175.3471,OK,1955.2172,OK,279.6576,OK,OK,1912.8816,263,OK,0.4959,968,0,OK,OK,44.4,OK,34.2,0,OK,OK,41.93,OK,57.9,0,OK,OK,80.4,OK,79.5,0,OK,OK,60.2,OK,43.2,OK,56.9,OK,52.2,OK,56.3,OK,45.9,OK,54.6,OK,43,OK,57.6,OK,36.9,OK,57,OK,42.3,OK,55.9,OK,46.2,OK,58.6,OK,43.5,OK,62.1,OK,68.4,0,OK,OK,66.7,OK,43.6,OK,67.1,OK,60.5,OK,61.5,OK,48.1,OK,64.6,OK,41.9,OK,62,OK,36.3,OK,59.1,OK,43.5,OK,60,OK,43,OK,63.3,OK,41.2,OK,65.9,OK,72.6,OK,OK,4.3028,OK,61.0466,OK,170.7041,OK,1893.9597,OK,2000.2544,0,OK,OK,21.3376,OK,75.7405,OK,184.9991,OK,1892.7926,OK,OK,14.0348,OK,11.5184,OK,12.2951,OK,21.4144,207,OK,OK,2.83,OK,898,OK,OK,3.4759,OK,11.9276,OK,22.5961,OK,23.3747
OK,A4401N5059,A,4401,N,5059,1,4/1/2024,7:27:39,OK,OK,174.3477,OK,174.3477,OK,1956.6351,OK,280.0377,OK,OK,1944.0659,862,OK,0.4323,938,0,OK,OK,44.5,OK,34,0,OK,OK,43.55,OK,59.8,0,OK,OK,86.8,OK,85.3,0,OK,OK,65.7,OK,45.8,OK,63.3,OK,58.1,OK,65,OK,51.3,OK,63.2,OK,46.9,OK,64.8,OK,38.6,OK,70.9,OK,48.7,OK,64.2,OK,48.1,OK,67,OK,45.4,OK,63.6,OK,70.7,0,OK,OK,68.4,OK,47.2,OK,64.4,OK,58.9,OK,64.8,OK,49.8,OK,65.9,OK,45.2,OK,65.7,OK,41.2,OK,68.1,OK,44.8,OK,63.2,OK,45.5,OK,63.7,OK,46.1,OK,61.4,OK,67.6,OK,OK,2.1335,OK,55.8238,OK,167.3764,OK,1894.9695,OK,2001.1456,0,OK,OK,15.1097,OK,70.132,OK,181.8095,OK,1893.9525,OK,OK,9.9762,OK,11.1635,OK,12.4331,OK,22.2401,210,OK,OK,2.8226,OK,777,OK,OK,1.9752,OK,12.6586,OK,19.7545,OK,26.6871
OK,A4401N5062,A,4401,N,5062,1,4/1/2024,7:29:50,OK,OK,174.5282,OK,175.401,OK,1956.9651,OK,283.3943,OK,OK,1924.167,255,OK,0.4477,945,0,OK,OK,45.9,OK,34.9,0,OK,OK,46.34,OK,62,0,OK,OK,92.5,OK,91.4,0,OK,OK,66.7,OK,49.8,OK,66.6,OK,62.4,OK,63.7,OK,52.1,OK,60.9,OK,47.5,OK,58.5,OK,40.7,OK,60.6,OK,46.8,OK,67.6,OK,51.6,OK,61.4,OK,48.6,OK,65.1,OK,70.8,0,OK,OK,73.8,OK,51.5,OK,70.3,OK,64.8,OK,72.9,OK,54.2,OK,73,OK,48.9,OK,67.6,OK,42.8,OK,67.9,OK,50.1,OK,71,OK,47.3,OK,68.5,OK,48.1,OK,67.9,OK,74.2,OK,OK,2.8601,OK,61.7898,OK,173.6474,OK,1888.368,OK,1991.6307,0,OK,OK,20.0827,OK,76.3245,OK,186.7203,OK,1887.5186,OK,OK,14.2226,OK,11.3719,OK,11.0729,OK,25.5721,209,OK,OK,2.9295,OK,214,OK,OK,3.0219,OK,8.9153,OK,14.3898,OK,26.7125
OK,A4401N5064,A,4401,N,5064,1,4/1/2024,7:32:01,OK,OK,173.9101,OK,174.8622,OK,1956.9287,OK,282.2045,OK,OK,1918.6176,246,OK,0.404,972,0,OK,OK,44.8,OK,34.5,0,OK,OK,42.11,OK,57.4,0,OK,OK,87.9,OK,86.7,0,OK,OK,62.3,OK,46.4,OK,63.8,OK,58.6,OK,61.2,OK,50.5,OK,58.9,OK,44.5,OK,58.4,OK,40.1,OK,56.3,OK,44.4,OK,59.7,OK,44.2,OK,62.5,OK,44.7,OK,63.1,OK,70.5,0,OK,OK,72,OK,51.6,OK,72.3,OK,64.8,OK,74.6,OK,55.4,OK,74.5,OK,51.2,OK,73,OK,43.5,OK,73.6,OK,45.3,OK,64.4,OK,44.6,OK,64.3,OK,44.7,OK,66.1,OK,72.1,OK,OK,3.5761,OK,60.9886,OK,171.157,OK,1888.6289,OK,1996.2459,0,OK,OK,21.9248,OK,76.5084,OK,187.595,OK,1887.6767,OK,OK,15.3487,OK,12.2782,OK,14.438,OK,23.0933,207,OK,OK,2.8343,OK,-782,OK,OK,4.0007,OK,9.5814,OK,16.6688,OK,27.2299
OK,A4401N5069,A,4401,N,5069,1,4/1/2024,7:34:32,OK,OK,171.3558,OK,171.0385,OK,1957.0189,OK,282.92,OK,OK,1918.5521,269,OK,0.3914,944,0,OK,OK,44.5,OK,35.1,0,OK,OK,44.54,OK,60.6,0,OK,OK,91.1,OK,89.6,0,OK,OK,65.1,OK,45.8,OK,64,OK,59.6,OK,65,OK,50.9,OK,65.9,OK,49.8,OK,63.6,OK,40.2,OK,64.7,OK,47,OK,61.6,OK,47.8,OK,67.2,OK,51.5,OK,63.5,OK,70.5,0,OK,OK,63.6,OK,47.7,OK,63.9,OK,58.4,OK,63.3,OK,50.4,OK,62.7,OK,46.1,OK,64.8,OK,41.2,OK,62.4,OK,45.9,OK,61.6,OK,46.6,OK,61,OK,44.2,OK,62.7,OK,68.2,OK,OK,1.9181,OK,53.0389,OK,166.5442,OK,1910.5293,OK,2010.7262,0,OK,OK,12.5738,OK,67.2545,OK,180.8211,OK,1909.5118,OK,OK,7.6558,OK,11.0784,OK,12.2769,OK,21.2313,212,OK,OK,2.88,OK,833,OK,OK,1.6428,OK,9.2737,OK,18.6267,OK,31.1878
OK,A4401N5070,A,4401,N,5070,1,4/1/2024,7:36:44,OK,OK,173.8728,OK,171.5717,OK,1956.12,OK,276.4977,OK,OK,1926.5034,250,OK,0.4799,898,0,OK,OK,45.9,OK,34.9,0,OK,OK,41.93,OK,56.5,0,OK,OK,89.4,OK,88.4,0,OK,OK,68.1,OK,47.2,OK,69.1,OK,63,OK,66.1,OK,55.2,OK,68.1,OK,49.2,OK,64.4,OK,43.8,OK,65.6,OK,50.7,OK,73.3,OK,53.8,OK,65.2,OK,49,OK,67,OK,73.1,0,OK,OK,75.9,OK,51.4,OK,73.6,OK,67.6,OK,78.9,OK,59.4,OK,76.2,OK,51.5,OK,75.5,OK,42.2,OK,73.4,OK,52.5,OK,76.2,OK,51.2,OK,70.2,OK,49.6,OK,67,OK,73.2,OK,OK,3.141,OK,60.7168,OK,174.1523,OK,1872.2385,OK,1976.0452,0,OK,OK,20.5545,OK,75.5683,OK,185.4131,OK,1878.727,OK,OK,14.4136,OK,11.6634,OK,9.2609,OK,23.7356,1050,OK,OK,3.0355,OK,929,OK,OK,5.0395,OK,8.8313,OK,18.829,OK,29.953
OK,A4401N5072,A,4401,N,5072,1,4/1/2024,7:38:53,OK,OK,172.8159,OK,172.1811,OK,1956.6592,OK,283.7579,OK,OK,1935.7391,259,OK,0.3909,989,0,OK,OK,44.9,OK,34.9,0,OK,OK,42.2,OK,55.9,0,OK,OK,88.3,OK,87.5,0,OK,OK,67.1,OK,47.3,OK,59.2,OK,54.9,OK,60.9,OK,50.3,OK,61.9,OK,44.3,OK,59.4,OK,40.2,OK,69.3,OK,49.6,OK,60,OK,46.2,OK,62.6,OK,45,OK,62.8,OK,69.1,0,OK,OK,70.6,OK,49.1,OK,66.4,OK,61.5,OK,69.6,OK,55,OK,68.5,OK,47.9,OK,68.3,OK,39.9,OK,65.3,OK,48,OK,63.7,OK,47.7,OK,67.1,OK,46.3,OK,64.1,OK,69.6,OK,OK,2.7417,OK,54.2393,OK,167.8547,OK,1884.7851,OK,1992.2443,0,OK,OK,15.4266,OK,69.6218,OK,182.3171,OK,1883.2179,OK,OK,9.6849,OK,12.1519,OK,12.4624,OK,20.8367,210,OK,OK,2.7729,OK,865,OK,OK,1.3979,OK,11.764,OK,20.2703,OK,27.1984
OK,A4401N5076,A,4401,N,5076,1,4/1/2024,7:41:58,OK,OK,174.7718,OK,174.5337,OK,1956.4229,OK,281.2984,OK,OK,1925.3263,259,OK,0.4173,950,0,OK,OK,44.3,OK,34.1,0,OK,OK,44.81,OK,62.2,0,OK,OK,98.2,OK,96.9,0,OK,OK,83.2,OK,60.8,OK,86.4,OK,80.5,OK,86.1,OK,67.5,OK,81.1,OK,57.4,OK,73.3,OK,46,OK,75.9,OK,55.8,OK,73.9,OK,55.8,OK,68.2,OK,52.9,OK,79.1,OK,86.7,0,OK,OK,100.1,OK,61.4,OK,102.8,OK,91.4,OK,96.9,OK,71,OK,102.3,OK,63.4,OK,95.2,OK,53.9,OK,91.6,OK,58.7,OK,95,OK,57.4,OK,91.2,OK,60.4,OK,86.7,OK,92.9,OK,OK,3.0343,OK,64.5712,OK,172.3034,OK,1895.1802,OK,2000.7261,0,OK,OK,26.219,OK,81.4946,OK,188.4917,OK,1894.2362,OK,OK,20.1848,OK,13.5696,OK,14.1883,OK,26.4787,205,OK,OK,2.8316,OK,-769,OK,OK,4.3802,OK,12.0689,OK,13.1348,OK,21.9191
OK,A4401N5077,A,4401,N,5077,1,4/1/2024,7:44:26,OK,OK,174.0211,OK,173.8625,OK,1955.6782,OK,281.324,OK,OK,1928.8568,264,OK,0.5228,957,0,OK,OK,43.6,OK,35.8,0,OK,OK,43.28,OK,58.2,0,OK,OK,82.9,OK,81.8,0,OK,OK,58.1,OK,46.4,OK,60.1,OK,56.7,OK,56.9,OK,49,OK,54.3,OK,44.6,OK,54,OK,41.7,OK,54.3,OK,45.2,OK,51.9,OK,43.5,OK,55.9,OK,48.1,OK,61.8,OK,67.1,0,OK,OK,72.3,OK,49.4,OK,70.3,OK,64.2,OK,68,OK,53.2,OK,64.5,OK,46.3,OK,64.8,OK,39.1,OK,61.9,OK,46.6,OK,60.7,OK,45.8,OK,66.5,OK,45.6,OK,65.7,OK,71,OK,OK,2.4493,OK,54.2503,OK,168.9225,OK,1887.4037,OK,1994.0721,0,OK,OK,18.0385,OK,73.7324,OK,183.6559,OK,1885.8202,OK,OK,12.5892,OK,15.9236,OK,12.7334,OK,22.6387,211,OK,OK,2.8314,OK,856,OK,OK,2.4653,OK,8.6552,OK,20.4001,OK,25.8591
OK,A4401N5082,A,4401,N,5082,1,4/1/2024,7:46:37,OK,OK,174.0819,OK,172.8123,OK,1954.1377,OK,278.1233,OK,OK,1910.2279,261,OK,0.5222,933,0,OK,OK,45.4,OK,34.6,0,OK,OK,45.08,OK,61.2,0,OK,OK,98.9,OK,97.7,0,OK,OK,67.9,OK,47.7,OK,65,OK,59.2,OK,65.4,OK,51.5,OK,64.5,OK,46.7,OK,62.5,OK,38.8,OK,62,OK,45.4,OK,65.1,OK,45.6,OK,69.2,OK,46.8,OK,66.1,OK,73.4,0,OK,OK,75.4,OK,50.5,OK,74.5,OK,65.4,OK,73.9,OK,53.1,OK,69.8,OK,48.8,OK,65.6,OK,42.3,OK,72.8,OK,47.8,OK,69.5,OK,49.8,OK,69.2,OK,48,OK,69.4,OK,75.8,OK,OK,5.3439,OK,64.224,OK,173.0671,OK,1890.811,OK,1999.5447,0,OK,OK,24.0945,OK,79.5255,OK,188.1256,OK,1891.72,OK,OK,15.7507,OK,12.0775,OK,13.0584,OK,23.0523,207,OK,OK,3.637,OK,150,OK,OK,3.4181,OK,12.2655,OK,18.2082,OK,26.046
OK,A4401N5084,A,4401,N,5084,1,4/1/2024,7:48:48,OK,OK,174.2961,OK,175.3276,OK,1955.696,OK,276.3326,OK,OK,1921.0772,249,OK,0.5177,943,0,OK,OK,44.7,OK,34.8,0,OK,OK,43.19,OK,59.1,0,OK,OK,81.5,OK,80.7,0,OK,OK,62.7,OK,48.7,OK,59.6,OK,54.9,OK,59.5,OK,49.7,OK,59.5,OK,44.3,OK,60.4,OK,38.8,OK,61.5,OK,48.2,OK,66.4,OK,51.9,OK,53,OK,41.4,OK,61.2,OK,66.5,0,OK,OK,73.9,OK,48.7,OK,72.4,OK,65.3,OK,70.3,OK,53,OK,68.8,OK,46.4,OK,67.8,OK,42.4,OK,71,OK,46.8,OK,67.5,OK,46.7,OK,60,OK,45.7,OK,63.9,OK,69.5,OK,OK,3.7701,OK,59.6561,OK,169.154,OK,1888.0001,OK,1995.1172,0,OK,OK,20.1024,OK,75.8951,OK,183.7831,OK,1885.7811,OK,OK,13.3323,OK,12.9399,OK,12.6292,OK,20.5313,207,OK,OK,2.7742,OK,724,OK,OK,4.2802,OK,8.476,OK,16.7403,OK,26.658
OK,A4401N5087,A,4401,N,5087,1,4/1/2024,7:50:59,OK,OK,174.2727,OK,172.527,OK,1954.4249,OK,283.2811,OK,OK,1920.9242,260,OK,0.4404,283,0,OK,OK,45.3,OK,34.9,0,OK,OK,44.45,OK,60.7,0,OK,OK,88.3,OK,87.6,0,OK,OK,70.8,OK,49.6,OK,65,OK,59.6,OK,65.2,OK,53.4,OK,66.7,OK,47.9,OK,64.8,OK,39.7,OK,65.4,OK,47.7,OK,67.2,OK,49.6,OK,66.9,OK,48.5,OK,65.3,OK,71.9,0,OK,OK,68.2,OK,47.4,OK,69.4,OK,63.5,OK,68.3,OK,51.5,OK,67.8,OK,46.7,OK,63.2,OK,37.9,OK,64.4,OK,47.8,OK,70.4,OK,46.7,OK,64.7,OK,43.2,OK,63.2,OK,68.3,OK,OK,3.7308,OK,62.5882,OK,173.6541,OK,1891.7401,OK,2002.18,0,OK,OK,20.1129,OK,78.0664,OK,188.4497,OK,1890.3673,OK,OK,13.3821,OK,12.2399,OK,12.7956,OK,21.6167,207,OK,OK,2.7999,OK,836,OK,OK,2.667,OK,12.9819,OK,16.9225,OK,27.4639
